# Wavelength, Molecular Absorption, Ozone, Rayleigh Scattering, Aerosol Extinction
1.901615687e+03	6.735603162e-01	1.000000000e+00	9.995096826e-01	9.943636064e-01
1.901622025e+03	6.713797995e-01	1.000000000e+00	9.995096894e-01	9.943636322e-01
1.901628364e+03	6.689970922e-01	1.000000000e+00	9.995096962e-01	9.943636581e-01
1.901634703e+03	6.663403548e-01	1.000000000e+00	9.995097030e-01	9.943636839e-01
1.901641042e+03	6.633315157e-01	1.000000000e+00	9.995097098e-01	9.943637098e-01
1.901647380e+03	6.598073725e-01	1.000000000e+00	9.995097166e-01	9.943637356e-01
1.901653719e+03	6.557646620e-01	1.000000000e+00	9.995097234e-01	9.943637615e-01
1.901660058e+03	6.513888110e-01	1.000000000e+00	9.995097302e-01	9.943637873e-01
1.901666397e+03	6.468582854e-01	1.000000000e+00	9.995097370e-01	9.943638132e-01
1.901672736e+03	6.425320514e-01	1.000000000e+00	9.995097438e-01	9.943638390e-01
1.901679075e+03	6.391116515e-01	1.000000000e+00	9.995097506e-01	9.943638649e-01
1.901685414e+03	6.372567675e-01	1.000000000e+00	9.995097574e-01	9.943638907e-01
1.901691753e+03	6.369451253e-01	1.000000000e+00	9.995097641e-01	9.943639166e-01
1.901698092e+03	6.372675573e-01	1.000000000e+00	9.995097709e-01	9.943639425e-01
1.901704431e+03	6.372584632e-01	1.000000000e+00	9.995097777e-01	9.943639683e-01
1.901710770e+03	6.365383186e-01	1.000000000e+00	9.995097845e-01	9.943639942e-01
1.901717109e+03	6.352088548e-01	1.000000000e+00	9.995097913e-01	9.943640200e-01
1.901723448e+03	6.334474695e-01	1.000000000e+00	9.995097981e-01	9.943640459e-01
1.901729787e+03	6.313264112e-01	1.000000000e+00	9.995098049e-01	9.943640717e-01
1.901736126e+03	6.289243567e-01	1.000000000e+00	9.995098117e-01	9.943640976e-01
1.901742465e+03	6.262472220e-01	1.000000000e+00	9.995098185e-01	9.943641234e-01
1.901748804e+03	6.233507161e-01	1.000000000e+00	9.995098253e-01	9.943641493e-01
1.901755143e+03	6.203604271e-01	1.000000000e+00	9.995098320e-01	9.943641751e-01
1.901761483e+03	6.172880321e-01	1.000000000e+00	9.995098388e-01	9.943642010e-01
1.901767822e+03	6.140260278e-01	1.000000000e+00	9.995098456e-01	9.943642268e-01
1.901774161e+03	6.105873554e-01	1.000000000e+00	9.995098524e-01	9.943642527e-01
1.901780500e+03	6.070394787e-01	1.000000000e+00	9.995098592e-01	9.943642785e-01
1.901786840e+03	6.033312939e-01	1.000000000e+00	9.995098660e-01	9.943643044e-01
1.901793179e+03	5.994675850e-01	1.000000000e+00	9.995098728e-01	9.943643302e-01
1.901799518e+03	5.954967965e-01	1.000000000e+00	9.995098796e-01	9.943643561e-01
1.901805858e+03	5.913352375e-01	1.000000000e+00	9.995098864e-01	9.943643819e-01
1.901812197e+03	5.869280523e-01	1.000000000e+00	9.995098931e-01	9.943644078e-01
1.901818536e+03	5.822512499e-01	1.000000000e+00	9.995098999e-01	9.943644336e-01
1.901824876e+03	5.773193114e-01	1.000000000e+00	9.995099067e-01	9.943644595e-01
1.901831215e+03	5.721397719e-01	1.000000000e+00	9.995099135e-01	9.943644853e-01
1.901837555e+03	5.666585259e-01	1.000000000e+00	9.995099203e-01	9.943645112e-01
1.901843894e+03	5.611613863e-01	1.000000000e+00	9.995099271e-01	9.943645370e-01
1.901850234e+03	5.560561329e-01	1.000000000e+00	9.995099339e-01	9.943645629e-01
1.901856573e+03	5.513737684e-01	1.000000000e+00	9.995099407e-01	9.943645887e-01
1.901862913e+03	5.467702872e-01	1.000000000e+00	9.995099475e-01	9.943646146e-01
1.901869252e+03	5.418084481e-01	1.000000000e+00	9.995099542e-01	9.943646404e-01
1.901875592e+03	5.363522865e-01	1.000000000e+00	9.995099610e-01	9.943646663e-01
1.901881931e+03	5.305389048e-01	1.000000000e+00	9.995099678e-01	9.943646921e-01
1.901888271e+03	5.244319854e-01	1.000000000e+00	9.995099746e-01	9.943647180e-01
1.901894611e+03	5.179529951e-01	1.000000000e+00	9.995099814e-01	9.943647438e-01
1.901900950e+03	5.111167658e-01	1.000000000e+00	9.995099882e-01	9.943647697e-01
1.901907290e+03	5.038778308e-01	1.000000000e+00	9.995099950e-01	9.943647955e-01
1.901913630e+03	4.960965796e-01	1.000000000e+00	9.995100018e-01	9.943648214e-01
1.901919969e+03	4.877407028e-01	1.000000000e+00	9.995100085e-01	9.943648472e-01
1.901926309e+03	4.788335167e-01	1.000000000e+00	9.995100153e-01	9.943648731e-01
1.901932649e+03	4.691089853e-01	1.000000000e+00	9.995100221e-01	9.943648989e-01
